Country;Growth rate per annum 2016.1;Growth rate per annum 2005-15;Share 2016.2;Year;Coal Consumption (Mtoe)
United Arab Emirates;0.0;0.241399267969;0.000339632824762;1973;0.0
Other Africa;-0.102652516039;0.0377747210266;0.00275093619712;1973;3.99799011178
Vietnam;-0.0441651203042;0.0945160396416;0.00571485329419;1973;1.552
Canada;-0.0519033188208;-0.0416143063154;0.0050045363605;1974;15.888
Argentina;-0.224635998086;0.0189168726476;0.000283281347947;1974;0.974360197368
Finland;0.0795318897561;-0.0223017417173;0.00109810277354;1974;2.5342027324
Netherlands;-0.0697936299088;0.0312171396339;0.00275197695009;1974;2.86615075953
Norway;-0.00086963598565;0.0126859125;0.000219928144361;1974;1.040164
Slovakia;-0.0496902673913;-0.0252663961555;0.000836301769596;1974;6.804
United Kingdom;-0.524534792086;-0.0474654354249;0.00294025079347;1974;71.08
Kuwait;0.0;0;0.0;1974;0.0
Other Africa;-0.102652516039;0.0377747210266;0.00275093619712;1974;3.78518886549
South Korea;-0.0481076726431;0.0455108814411;0.0218606740236;1974;7.605
Thailand;0.0067467987884;0.0425209701636;0.00475338706747;1974;0.144175
Other Asia Pacific;0.212825766898;-0.022657957517;0.00551216769964;1974;19.6601755968
of which: OECD;-0.0635863563909;-0.0185102837873;0.244727924466;1974;860.684853428
CIS;-0.00905838030843;-0.00154917800911;0.0422996133566;1974;0.0
US;-0.0877264090609;-0.0375393468003;0.0960426032543;1975;319.096839586
Canada;-0.0519033188208;-0.0416143063154;0.0050045363605;1975;15.457
Colombia;-0.139721787745;0.147885505613;0.00122847594321;1975;2.268664905
Trinidad & Tobago;0.0;0;0.0;1975;0.0
of which: OECD;-0.0635863563909;-0.0185102837873;0.244727924466;1994;1054.49767839
Colombia;-0.139721787745;0.147885505613;0.00122847594321;1995;3.60936446
Other S. & Cent. America;0.0537230985371;0.0485860446224;0.000906767207198;1995;0.31165893183
Ireland;-0.00706820233222;-0.0198977354988;0.000583056593314;1995;2.96111896531
Italy;-0.118781259954;-0.0287087514672;0.00291253323667;1995;12.2774
Spain;-0.239115158165;-0.0396606255088;0.00279796472751;1995;18.967
Sweden;0.0600906335947;-0.021451470504;0.000602819782216;1995;2.8839
Kuwait;0.0;0;0.0;1995;0.0
Saudi Arabia;0.0;0.135340046564;2.67447830993e-05;1995;0.0
United Arab Emirates;0.0;0.241399267969;0.000339632824762;1995;0.0
Other Africa;-0.102652516039;0.0377747210266;0.00275093619712;1995;6.6345488441
Pakistan;0.151433659622;0.0220729595435;0.0014435298508;1995;2.21
South Korea;-0.0481076726431;0.0455108814411;0.0218606740236;1995;28.12
Vietnam;-0.0441651203042;0.0945160396416;0.00571485329419;1995;3.09624
European Union #;-0.0894687011092;-0.0190480330175;0.0638895332813;1995;363.442609192
Canada;-0.0519033188208;-0.0416143063154;0.0050045363605;1996;26.8814130123
Ecuador;0.0;0;0.0;1996;0.0
Other S. & Cent. America;0.0537230985371;0.0485860446224;0.000906767207198;1996;0.31689464315
Austria;-0.0229010467692;-0.0208387149297;0.00085092196241;1996;3.48325690265
Belgium;-0.066869925922;-0.0473792954884;0.000798066786956;1996;8.2607
Germany;-0.0432336300245;-0.00352138073054;0.0201726295054;1996;90.2323190981
Ireland;-0.00706820233222;-0.0198977354988;0.000583056593314;1996;2.98498119119
Sweden;0.0600906335947;-0.021451470504;0.000602819782216;1996;3.0304
Indonesia;0.222283462094;0.0769875959617;0.016800256446;1996;6.46653924
Pakistan;0.151433659622;0.0220729595435;0.0014435298508;1996;2.24
Thailand;0.0067467987884;0.0425209701636;0.00475338706747;1996;8.73798899498
Ecuador;0.0;0;0.0;1997;0.0
Peru;0.0;-0.0127700470694;0.00021772585751;1997;0.407733830133
Trinidad & Tobago;0.0;0;0.0;1997;0.0
Venezuela;-0.664134585658;0.183669077472;1.81387804332e-05;1997;0.03431
Greece;-0.167280140027;-0.0456366075609;0.00125438184477;1997;8.5415
Netherlands;-0.0697936299088;0.0312171396339;0.00275197695009;1997;8.35960638196
Switzerland;0.0;-0.0109550435376;3.47185668943e-05;1997;0.109630266552
Turkey;0.103344489277;0.0460004512544;0.0102988220751;1997;20.782
Other Middle East;-0.000120618275404;0.132428254935;0.000127602324937;1997;0.134937579927
Bangladesh;0.16973782862;0.0372093529425;0.000217760622036;1997;0.322877
Thailand;0.0067467987884;0.0425209701636;0.00475338706747;1997;9.0115093866
European Union #;-0.0894687011092;-0.0190480330175;0.0638895332813;1997;347.921583149
US;-0.0877264090609;-0.0375393468003;0.0960426032543;1998;545.715569171
Mexico;-0.229082575174;0.010178880839;0.00262972107157;1998;5.8768510557
Argentina;-0.224635998086;0.0189168726476;0.000283281347947;1998;0.73054377193
Chile;0.122766024151;0.102452435823;0.00220625312068;1998;4.0287
Italy;-0.118781259954;-0.0287087514672;0.00291253323667;1998;11.78
Slovakia;-0.0496902673913;-0.0252663961555;0.000836301769596;1998;4.6903
Spain;-0.239115158165;-0.0396606255088;0.00279796472751;1998;17.491
Other Europe & Eurasia;-0.00143786643097;0.0107627201173;0.00616857595742;1998;19.757652616
Israel;-0.1549140116;-0.0161397093241;0.00153206894174;1998;5.842958
Australia;-0.00908257619881;-0.0158819736564;0.0117381028831;1998;47.5566064775
Bangladesh;0.16973782862;0.0372093529425;0.000217760622036;1998;0.092964
China;-0.0163160516748;0.0374734655832;0.505774915218;1998;676.845804635
India;0.0359940327055;0.0649945458839;0.110383033752;1998;156.005184608
Philippines;0.159749946241;0.0972792308786;0.00361778982915;1998;2.4655144
Thailand;0.0067467987884;0.0425209701636;0.00475338706747;1998;7.2299856988
Non-OECD;-0.000356874865061;0.0366586229346;0.755272090435;1998;1193.00614
Mexico;-0.229082575174;0.010178880839;0.00262972107157;1999;5.98000859845
Ecuador;0.0;0;0.0;1999;0.0
Bulgaria;-0.134507934609;-0.00407387860215;0.00153927190695;1999;6.4887
Finland;0.0795318897561;-0.0223017417173;0.00109810277354;1999;5.29370879908
Italy;-0.118781259954;-0.0287087514672;0.00291253323667;1999;11.7665
Norway;-0.00086963598565;0.0126859125;0.000219928144361;1999;0.9692128
Spain;-0.239115158165;-0.0396606255088;0.00279796472751;1999;19.603
Switzerland;0.0;-0.0109550435376;3.47185668943e-05;1999;0.0945829750645
Other Europe & Eurasia;-0.00143786643097;0.0107627201173;0.00616857595742;1999;16.96982194
United Arab Emirates;0.0;0.241399267969;0.000339632824762;1999;0.0
Other Africa;-0.102652516039;0.0377747210266;0.00275093619712;1999;6.70473749654
China;-0.0163160516748;0.0374734655832;0.505774915218;1999;696.391464762
Malaysia;0.175684346605;0.0937524852433;0.00533192697912;1999;1.94
Vietnam;-0.0441651203042;0.0945160396416;0.00571485329419;1999;3.5672
Mexico;-0.229082575174;0.010178880839;0.00262972107157;2000;6.55089806057
Colombia;-0.139721787745;0.147885505613;0.00122847594321;2000;2.70316553834
Other S. & Cent. America;0.0537230985371;0.0485860446224;0.000906767207198;2000;0.579943486771
Greece;-0.167280140027;-0.0456366075609;0.00125438184477;2000;9.0378
Norway;-0.00086963598565;0.0126859125;0.000219928144361;2000;0.9927048
Sweden;0.0600906335947;-0.021451470504;0.000602819782216;2000;2.4522
Israel;-0.1549140116;-0.0161397093241;0.00153206894174;2000;6.254907
Bangladesh;0.16973782862;0.0372093529425;0.000217760622036;2000;0.329874
Pakistan;0.151433659622;0.0220729595435;0.0014435298508;2000;2.028
Philippines;0.159749946241;0.0972792308786;0.00361778982915;2000;4.0122934
Other Asia Pacific;0.212825766898;-0.022657957517;0.00551216769964;2000;19.4297824168
Austria;-0.0229010467692;-0.0208387149297;0.00085092196241;2001;3.77309399795
Bulgaria;-0.134507934609;-0.00407387860215;0.00153927190695;2001;7.2442
India;0.0359940327055;0.0649945458839;0.110383033752;2008;259.34751142
CIS;-0.00905838030843;-0.00154917800911;0.0422996133566;2008;179.015647728
Finland;0.0795318897561;-0.0223017417173;0.00109810277354;2009;5.3731489443
France;-0.010844501586;-0.0460232119106;0.0022281666752;2009;10.750499
USSR;;;;2009;0.0
Iran;0.0425008436721;0.00500493953075;0.000458321737824;2009;1.357613
Thailand;0.0067467987884;0.0425209701636;0.00475338706747;2009;15.1221324739
Colombia;-0.139721787745;0.147885505613;0.00122847594321;2010;4.69320101298
Peru;0.0;-0.0127700470694;0.00021772585751;2010;0.813222508837
Czech Republic;0.0165334328673;-0.0197850728486;0.00452848523855;2010;18.7677
Greece;-0.167280140027;-0.0456366075609;0.00125438184477;2010;7.863
Slovakia;-0.0496902673913;-0.0252663961555;0.000836301769596;2010;3.8969
Sweden;0.0600906335947;-0.021451470504;0.000602819782216;2010;2.4923
Other Africa;-0.102652516039;0.0377747210266;0.00275093619712;2010;6.5007656861
Malaysia;0.175684346605;0.0937524852433;0.00533192697912;2010;14.777
Germany;-0.0432336300245;-0.00352138073054;0.0201726295054;2001;85.5491004108
Hungary;-0.0358968587907;-0.0245951449789;0.000612116360571;2001;3.6202
Norway;-0.00086963598565;0.0126859125;0.000219928144361;2001;0.8846416
Switzerland;0.0;-0.0109550435376;3.47185668943e-05;2001;0.144024075666
Egypt;0.0429787084275;-0.0700429893744;0.000115330782137;1983;0.69543
Australia;-0.00908257619881;-0.0158819736564;0.0117381028831;1983;28.9385688354
Other Asia Pacific;0.212825766898;-0.022657957517;0.00551216769964;1983;31.6386200364
Canada;-0.0519033188208;-0.0416143063154;0.0050045363605;1984;27.8823206267
Austria;-0.0229010467692;-0.0208387149297;0.00085092196241;1984;4.37544186491
Bulgaria;-0.134507934609;-0.00407387860215;0.00153927190695;1984;9.656
Denmark;0.20831210624;-0.0734968368781;0.000561123655643;1984;5.9661
France;-0.010844501586;-0.0460232119106;0.0022281666752;1984;25.13
Ireland;-0.00706820233222;-0.0198977354988;0.000583056593314;1984;2.169
United Arab Emirates;0.0;0.241399267969;0.000339632824762;1984;0.0
South Africa;0.0182933628412;0.00412582185975;0.0228048674762;1984;60.7512153716
Indonesia;0.222283462094;0.0769875959617;0.016800256446;1984;0.267
Taiwan;0.0166169161165;0.00692657047209;0.0103342616931;1984;6.346911
Italy;-0.118781259954;-0.0287087514672;0.00291253323667;1987;14.71
Portugal;-0.119111420987;-0.00231745571362;0.000771436549257;1987;1.888
Other Europe & Eurasia;-0.00143786643097;0.0107627201173;0.00616857595742;1987;33.5290135907
Israel;-0.1549140116;-0.0161397093241;0.00153206894174;1987;2.184
Egypt;0.0429787084275;-0.0700429893744;0.000115330782137;1987;0.791985
Canada;-0.0519033188208;-0.0416143063154;0.0050045363605;1988;28.6688401643
Mexico;-0.229082575174;0.010178880839;0.00262972107157;1988;3.07399445878
Bulgaria;-0.134507934609;-0.00407387860215;0.00153927190695;1988;9.642
Czech Republic;0.0165334328673;-0.0197850728486;0.00452848523855;1988;38.074
Denmark;0.20831210624;-0.0734968368781;0.000561123655643;1988;6.7556
Iran;0.0425008436721;0.00500493953075;0.000458321737824;1988;0.966638
Indonesia;0.222283462094;0.0769875959617;0.016800256446;1988;2.368
Thailand;0.0067467987884;0.0425209701636;0.00475338706747;1988;2.31352010352
Vietnam;-0.0441651203042;0.0945160396416;0.00571485329419;1988;3.227
Other Asia Pacific;0.212825766898;-0.022657957517;0.00551216769964;1988;33.1325131588
European Union #;-0.0894687011092;-0.0190480330175;0.0638895332813;1988;495.57775916
Colombia;-0.139721787745;0.147885505613;0.00122847594321;1989;3.5041604
Peru;0.0;-0.0127700470694;0.00021772585751;1989;0.200869399064
Hungary;-0.0358968587907;-0.0245951449789;0.000612116360571;1989;6.348
Ireland;-0.00706820233222;-0.0198977354988;0.000583056593314;1989;3.59
Norway;-0.00086963598565;0.0126859125;0.000219928144361;1989;0.866494
Poland;5.38485991628e-05;-0.0123617498132;0.0130780525506;1989;98.591
Slovakia;-0.0496902673913;-0.0252663961555;0.000836301769596;1989;8.266
Spain;-0.239115158165;-0.0396606255088;0.00279796472751;1989;19.332
Iran;0.0425008436721;0.00500493953075;0.000458321737824;1989;0.71016
South Africa;0.0182933628412;0.00412582185975;0.0228048674762;1989;64.993872978
Australia;-0.00908257619881;-0.0158819736564;0.0117381028831;1989;37.3137002006
Indonesia;0.222283462094;0.0769875959617;0.016800256446;1989;3.554
Malaysia;0.175684346605;0.0937524852433;0.00533192697912;1989;1.197
New Zealand;-0.154070465658;-0.0453779017436;0.000326689070789;1989;1.23252579536
Non-OECD;-0.000356874865061;0.0366586229346;0.755272090435;1989;1135.70013258
US;-0.0877264090609;-0.0375393468003;0.0960426032543;1990;483.142274933
Canada;-0.0519033188208;-0.0416143063154;0.0050045363605;1990;27.1369781217
Chile;0.122766024151;0.102452435823;0.00220625312068;1990;2.6046
Colombia;-0.139721787745;0.147885505613;0.00122847594321;1990;1.59776435
Venezuela;-0.664134585658;0.183669077472;1.81387804332e-05;1990;0.462786
Finland;0.0795318897561;-0.0223017417173;0.00109810277354;1990;5.26590713672
Italy;-0.118781259954;-0.0287087514672;0.00291253323667;1990;14.081
Portugal;-0.119111420987;-0.00231745571362;0.000771436549257;1990;2.848
Romania;-0.0888050668129;-0.0388247956456;0.00144800066482;1990;12.731
Qatar;0.0;0;0.0;1990;0.0
Saudi Arabia;0.0;0.135340046564;2.67447830993e-05;1990;0.0
China;-0.0163160516748;0.0374734655832;0.505774915218;1990;527.47352
Pakistan;0.151433659622;0.0220729595435;0.0014435298508;1990;2.069
Philippines;0.159749946241;0.0972792308786;0.00361778982915;1990;1.0694472
South Korea;-0.0481076726431;0.0455108814411;0.0218606740236;1990;24.385
Thailand;0.0067467987884;0.0425209701636;0.00475338706747;1990;3.89948579097
US;-0.0877264090609;-0.0375393468003;0.0960426032543;1991;478.582033642
Argentina;-0.224635998086;0.0189168726476;0.000283281347947;1991;0.734003508772
Colombia;-0.139721787745;0.147885505613;0.00122847594321;1991;2.00935995
Ecuador;0.0;0;0.0;1991;0.0
Peru;0.0;-0.0127700470694;0.00021772585751;1991;0.280811120665
Trinidad & Tobago;0.0;0;0.0;1991;0.0
Czech Republic;0.0165334328673;-0.0197850728486;0.00452848523855;1991;28.8776
France;-0.010844501586;-0.0460232119106;0.0022281666752;1991;20.21
Ireland;-0.00706820233222;-0.0198977354988;0.000583056593314;1991;3.32089354566
Netherlands;-0.0697936299088;0.0312171396339;0.00275197695009;1991;8.04910671635
Slovakia;-0.0496902673913;-0.0252663961555;0.000836301769596;1991;6.9553
Switzerland;0.0;-0.0109550435376;3.47185668943e-05;1991;0.302140059234
USSR;;;;1991;0.0
Other Middle East;-0.000120618275404;0.132428254935;0.000127602324937;1991;0.001347
China;-0.0163160516748;0.0374734655832;0.505774915218;1991;553.175217
Indonesia;0.222283462094;0.0769875959617;0.016800256446;1991;3.4630568884
Malaysia;0.175684346605;0.0937524852433;0.00533192697912;1991;1.562
Singapore;-0.065387810146;0.473898039981;0.000102054436866;1991;0.012692
Thailand;0.0067467987884;0.0425209701636;0.00475338706747;1991;4.56700563584
Brazil;-0.0679750843541;0.0312695931968;0.00442626001313;1992;10.6775592672
Ireland;-0.00706820233222;-0.0198977354988;0.000583056593314;1992;3.16309659407
Netherlands;-0.0697936299088;0.0312171396339;0.00275197695009;1992;8.02522212668
Norway;-0.00086963598565;0.0126859125;0.000219928144361;1992;0.7255672
Romania;-0.0888050668129;-0.0388247956456;0.00144800066482;1992;10.7617
Qatar;0.0;0;0.0;1992;0.0
China Hong Kong SAR;-0.00280691710327;-0.00248318295241;0.0017946921289;1992;6.282
Japan;-0.002306025827;0.0050145403181;0.0321379899979;1992;76.1182
Malaysia;0.175684346605;0.0937524852433;0.00533192697912;1992;1.64
New Zealand;-0.154070465658;-0.0453779017436;0.000326689070789;1992;1.25784499869
Singapore;-0.065387810146;0.473898039981;0.000102054436866;1992;0.01847
European Union #;-0.0894687011092;-0.0190480330175;0.0638895332813;1992;404.600773998
Ecuador;0.0;0;0.0;1993;0.0
Belgium;-0.066869925922;-0.0473792954884;0.000798066786956;1993;8.493
Czech Republic;0.0165334328673;-0.0197850728486;0.00452848523855;1993;24.6101
Germany;-0.0432336300245;-0.00352138073054;0.0201726295054;1993;98.5188488774
Ireland;-0.00706820233222;-0.0198977354988;0.000583056593314;1993;3.07362298151
Other Europe & Eurasia;-0.00143786643097;0.0107627201173;0.00616857595742;1993;21.9042373397
Iran;0.0425008436721;0.00500493953075;0.000458321737824;1993;1.097722
Kuwait;0.0;0;0.0;1993;0.0
United Arab Emirates;0.0;0.241399267969;0.000339632824762;1993;0.0
USSR;;;;2015;0.0
Other Africa;-0.102652516039;0.0377747210266;0.00275093619712;2015;11.4096708872
Brazil;-0.0679750843541;0.0312695931968;0.00442626001313;1994;11.2924891968
Belgium;-0.066869925922;-0.0473792954884;0.000798066786956;1994;8.9671
Finland;0.0795318897561;-0.0223017417173;0.00109810277354;1994;6.6686729722
Germany;-0.0432336300245;-0.00352138073054;0.0201726295054;1994;95.5676348524
Hungary;-0.0358968587907;-0.0245951449789;0.000612116360571;1994;4.7292
Italy;-0.118781259954;-0.0287087514672;0.00291253323667;1994;11.361
Romania;-0.0888050668129;-0.0388247956456;0.00144800066482;1994;10.4152
Spain;-0.239115158165;-0.0396606255088;0.00279796472751;1994;18.922
Egypt;0.0429787084275;-0.0700429893744;0.000115330782137;1994;1.037589
South Africa;0.0182933628412;0.00412582185975;0.0228048674762;1994;68.755805919
New Zealand;-0.154070465658;-0.0453779017436;0.000326689070789;1994;1.17133926112
European Union #;-0.0894687011092;-0.0190480330175;0.0638895332813;1994;369.838759425
Canada;-0.0519033188208;-0.0416143063154;0.0050045363605;1995;26.3313509124
Austria;-0.0229010467692;-0.0208387149297;0.00085092196241;1995;3.46849622623
Belgium;-0.066869925922;-0.0473792954884;0.000798066786956;1995;8.652
France;-0.010844501586;-0.0460232119106;0.0022281666752;1995;14.66
Greece;-0.167280140027;-0.0456366075609;0.00125438184477;1995;8.3889
Poland;5.38485991628e-05;-0.0123617498132;0.0130780525506;1995;70.3236
Romania;-0.0888050668129;-0.0388247956456;0.00144800066482;1995;10.7872
Switzerland;0.0;-0.0109550435376;3.47185668943e-05;1995;0.190360179612
Other Europe & Eurasia;-0.00143786643097;0.0107627201173;0.00616857595742;1995;17.5852358097
Australia;-0.00908257619881;-0.0158819736564;0.0117381028831;1995;41.6308397822
Bangladesh;0.16973782862;0.0372093529425;0.000217760622036;1995;0.320877
New Zealand;-0.154070465658;-0.0453779017436;0.000326689070789;1995;1.21300250309
Singapore;-0.065387810146;0.473898039981;0.000102054436866;1995;0.01145
Other Asia Pacific;0.212825766898;-0.022657957517;0.00551216769964;1995;20.8188614374
of which: OECD;-0.0635863563909;-0.0185102837873;0.244727924466;1995;1061.24745029
CIS;-0.00905838030843;-0.00154917800911;0.0422996133566;1995;191.866775972
Brazil;-0.0679750843541;0.0312695931968;0.00442626001313;1996;12.2200460256
Colombia;-0.139721787745;0.147885505613;0.00122847594321;1996;2.798023475
Peru;0.0;-0.0127700470694;0.00021772585751;1996;0.391731155059
Trinidad & Tobago;0.0;0;0.0;1996;0.0
Bulgaria;-0.134507934609;-0.00407387860215;0.00153927190695;1996;7.7311
Denmark;0.20831210624;-0.0734968368781;0.000561123655643;1996;8.9186
Hungary;-0.0358968587907;-0.0245951449789;0.000612116360571;1996;4.7428
Romania;-0.0888050668129;-0.0388247956456;0.00144800066482;1996;10.7476
Slovakia;-0.0496902673913;-0.0252663961555;0.000836301769596;1996;5.3392
Spain;-0.239115158165;-0.0396606255088;0.00279796472751;1996;16.027
Turkey;0.103344489277;0.0460004512544;0.0102988220751;1996;18.603
United Kingdom;-0.524534792086;-0.0474654354249;0.00294025079347;1996;44.366
Algeria;0.0;-0.132124147807;3.86909377994e-05;1996;0.292
Other Africa;-0.102652516039;0.0377747210266;0.00275093619712;1996;6.69811146608
China Hong Kong SAR;-0.00280691710327;-0.00248318295241;0.0017946921289;1996;4.163
New Zealand;-0.154070465658;-0.0453779017436;0.000326689070789;1996;1.17630613874
CIS;-0.00905838030843;-0.00154917800911;0.0422996133566;1996;178.015869353
Italy;-0.118781259954;-0.0287087514672;0.00291253323667;1997;11.3338
Portugal;-0.119111420987;-0.00231745571362;0.000771436549257;1997;3.566
Slovakia;-0.0496902673913;-0.0252663961555;0.000836301769596;1997;5.0889
Sweden;0.0600906335947;-0.021451470504;0.000602819782216;1997;2.622
Kuwait;0.0;0;0.0;1997;0.0
South Africa;0.0182933628412;0.00412582185975;0.0228048674762;1997;74.0401353878
China Hong Kong SAR;-0.00280691710327;-0.00248318295241;0.0017946921289;1997;3.513
Philippines;0.159749946241;0.0972792308786;0.00361778982915;1997;2.4417178
Canada;-0.0519033188208;-0.0416143063154;0.0050045363605;1998;30.0545762874
Other S. & Cent. America;0.0537230985371;0.0485860446224;0.000906767207198;1998;0.276746693659
Bulgaria;-0.134507934609;-0.00407387860215;0.00153927190695;1998;7.4996
Czech Republic;0.0165334328673;-0.0197850728486;0.00452848523855;1998;21.2543
Germany;-0.0432336300245;-0.00352138073054;0.0201726295054;1998;85.3406984427
Ireland;-0.00706820233222;-0.0198977354988;0.000583056593314;1998;2.85903948796
Kuwait;0.0;0;0.0;1998;0.0
Other Middle East;-0.000120618275404;0.132428254935;0.000127602324937;1998;0.136040843793
Algeria;0.0;-0.132124147807;3.86909377994e-05;1998;0.548
China Hong Kong SAR;-0.00280691710327;-0.00248318295241;0.0017946921289;1998;4.367
Singapore;-0.065387810146;0.473898039981;0.000102054436866;1998;0.0
Vietnam;-0.0441651203042;0.0945160396416;0.00571485329419;1998;4.7656
of which: OECD;-0.0635863563909;-0.0185102837873;0.244727924466;1998;1100.12076677
Peru;0.0;-0.0127700470694;0.00021772585751;1999;0.405393140346
Trinidad & Tobago;0.0;0;0.0;1999;0.0
Other S. & Cent. America;0.0537230985371;0.0485860446224;0.000906767207198;1999;0.407292455691
Czech Republic;0.0165334328673;-0.0197850728486;0.00452848523855;1999;18.4084
Germany;-0.0432336300245;-0.00352138073054;0.0201726295054;1999;82.1652333238
Hungary;-0.0358968587907;-0.0245951449789;0.000612116360571;1999;4.1599
Romania;-0.0888050668129;-0.0388247956456;0.00144800066482;1999;6.8611
Sweden;0.0600906335947;-0.021451470504;0.000602819782216;1999;2.4361
Iran;0.0425008436721;0.00500493953075;0.000458321737824;1999;1.226559
Kuwait;0.0;0;0.0;1999;0.0
Qatar;0.0;0;0.0;1999;0.0
Australia;-0.00908257619881;-0.0158819736564;0.0117381028831;1999;47.8091304039
China Hong Kong SAR;-0.00280691710327;-0.00248318295241;0.0017946921289;1999;3.7328986338
Indonesia;0.222283462094;0.0769875959617;0.016800256446;1999;11.7794381596
Japan;-0.002306025827;0.0050145403181;0.0321379899979;1999;89.078
New Zealand;-0.154070465658;-0.0453779017436;0.000326689070789;1999;1.17845512689
Philippines;0.159749946241;0.0972792308786;0.00361778982915;1999;2.8915202
Taiwan;0.0166169161165;0.00692657047209;0.0103342616931;1999;27.495609
Other Asia Pacific;0.212825766898;-0.022657957517;0.00551216769964;1999;17.976370666
of which: OECD;-0.0635863563909;-0.0185102837873;0.244727924466;1999;1086.54425472
CIS;-0.00905838030843;-0.00154917800911;0.0422996133566;1999;162.308894228
Canada;-0.0519033188208;-0.0416143063154;0.0050045363605;2000;30.5877519824
Argentina;-0.224635998086;0.0189168726476;0.000283281347947;2000;0.614249385965
Venezuela;-0.664134585658;0.183669077472;1.81387804332e-05;2000;0.132132
Belgium;-0.066869925922;-0.0473792954884;0.000798066786956;2000;8.0016
Bulgaria;-0.134507934609;-0.00407387860215;0.00153927190695;2000;6.4329
Finland;0.0795318897561;-0.0223017417173;0.00109810277354;2000;5.0152383682
Ireland;-0.00706820233222;-0.0198977354988;0.000583056593314;2000;2.61730771105
Spain;-0.239115158165;-0.0396606255088;0.00279796472751;2000;20.936
China;-0.0163160516748;0.0374734655832;0.505774915218;2000;706.053843884
Switzerland;0.0;-0.0109550435376;3.47185668943e-05;2000;0.137814082354
USSR;;;;2000;0.0
Canada;-0.0519033188208;-0.0416143063154;0.0050045363605;1978;19.228
Trinidad & Tobago;0.0;0;0.0;1978;0.0
Other S. & Cent. America;0.0537230985371;0.0485860446224;0.000906767207198;1978;0.0580156679616
France;-0.010844501586;-0.0460232119106;0.0022281666752;1978;29.3021900723
Ireland;-0.00706820233222;-0.0198977354988;0.000583056593314;1978;1.733
Poland;5.38485991628e-05;-0.0123617498132;0.0130780525506;1978;94.839
Slovakia;-0.0496902673913;-0.0252663961555;0.000836301769596;1978;7.232
Israel;-0.1549140116;-0.0161397093241;0.00153206894174;1978;0.0
Saudi Arabia;0.0;0.135340046564;2.67447830993e-05;1978;0.0
United Arab Emirates;0.0;0.241399267969;0.000339632824762;1978;0.0
Algeria;0.0;-0.132124147807;3.86909377994e-05;1978;0.031
China Hong Kong SAR;-0.00280691710327;-0.00248318295241;0.0017946921289;1978;0.005
India;0.0359940327055;0.0649945458839;0.110383033752;1978;50.787971831
Indonesia;0.222283462094;0.0769875959617;0.016800256446;1978;0.133
Peru;0.0;-0.0127700470694;0.00021772585751;1979;0.134900162415
Ireland;-0.00706820233222;-0.0198977354988;0.000583056593314;1979;1.988
Italy;-0.118781259954;-0.0287087514672;0.00291253323667;1979;10.7
Netherlands;-0.0697936299088;0.0312171396339;0.00275197695009;1979;3.43938091144
Poland;5.38485991628e-05;-0.0123617498132;0.0130780525506;1979;95.983
Slovakia;-0.0496902673913;-0.0252663961555;0.000836301769596;1979;7.113
Canada;-0.0519033188208;-0.0416143063154;0.0050045363605;1994;25.1908139868
Argentina;-0.224635998086;0.0189168726476;0.000283281347947;1994;1.08333333333
Ecuador;0.0;0;0.0;1994;0.0
Denmark;0.20831210624;-0.0734968368781;0.000561123655643;1994;7.7619
Poland;5.38485991628e-05;-0.0123617498132;0.0130780525506;1994;69.1476
Portugal;-0.119111420987;-0.00231745571362;0.000771436549257;1994;3.427
United Kingdom;-0.524534792086;-0.0474654354249;0.00294025079347;1994;49.734
USSR;;;;1994;0.0
India;0.0359940327055;0.0649945458839;0.110383033752;1994;132.182896086
Taiwan;0.0166169161165;0.00692657047209;0.0103342616931;1994;15.556313
Non-OECD;-0.000356874865061;0.0366586229346;0.755272090435;1994;1183.43975681
Mexico;-0.229082575174;0.010178880839;0.00262972107157;1995;5.00933887456
Argentina;-0.224635998086;0.0189168726476;0.000283281347947;1995;0.971279736842
Chile;0.122766024151;0.102452435823;0.00220625312068;1995;2.3736
Ecuador;0.0;0;0.0;1995;0.0
Trinidad & Tobago;0.0;0;0.0;1995;0.0
Venezuela;-0.664134585658;0.183669077472;1.81387804332e-05;1995;0.00511
Germany;-0.0432336300245;-0.00352138073054;0.0201726295054;1995;90.6224738703
Norway;-0.00086963598565;0.0126859125;0.000219928144361;1995;0.9658568
Iran;0.0425008436721;0.00500493953075;0.000458321737824;1995;1.032244
India;0.0359940327055;0.0649945458839;0.110383033752;1995;140.293499818
Malaysia;0.175684346605;0.0937524852433;0.00533192697912;1995;1.669
Philippines;0.159749946241;0.0972792308786;0.00361778982915;1995;1.4133314
Thailand;0.0067467987884;0.0425209701636;0.00475338706747;1995;7.18170928724
Non-OECD;-0.000356874865061;0.0366586229346;0.755272090435;1995;1188.65970863
Czech Republic;0.0165334328673;-0.0197850728486;0.00452848523855;1996;22.5638
Finland;0.0795318897561;-0.0223017417173;0.00109810277354;1996;7.02897200726
France;-0.010844501586;-0.0460232119106;0.0022281666752;1996;15.62
Norway;-0.00086963598565;0.0126859125;0.000219928144361;1996;0.9604872
Poland;5.38485991628e-05;-0.0123617498132;0.0130780525506;1996;71.9823
Israel;-0.1549140116;-0.0161397093241;0.00153206894174;1996;5.005452
Qatar;0.0;0;0.0;1996;0.0
United Arab Emirates;0.0;0.241399267969;0.000339632824762;1996;0.0
Egypt;0.0429787084275;-0.0700429893744;0.000115330782137;1996;0.9542
